price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,society,company_name,flat_type
135000000.0,ready to move,4670,28907,4 BHK Apartment in Pioneer Araya,Sector 62,Sagar,False,4, Pioneer Araya,Pioneer,apartment
26000000.0,ready to move,1800,14444,3 BHK Independent Floor in Anant Raj The Estate Floors,Sector 63,ANGEL BRICKS,False,3, Anant Raj The Estate Floors,Anant,floor
18500000.0,ready to move,1836,10076,3 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,ANGEL BRICKS,False,3, Reputed Builder Sushant Lok 3,Reputed,floor
66000000.0,under construction,3416,19320,4 BHK Apartment in Godrej Aristocrat,Sector 49,Sam Realtors,True,4, Godrej Aristocrat,Godrej,apartment
3000000.0,ready to move,450,6666,1 BHK Apartment in GLS Avenue 51,Sector 92,home,False,1, GLS Avenue 51,GLS,apartment
45000000.0,under construction,4500,10000,4 BHK Independent Floor in Uppal Southend,Sector 49,Property In Gurgaon,True,4, Uppal Southend,Uppal,floor
46100000.0,ready to move,3969,11615,4 BHK Independent Floor in Unitown Trehan Luxury Floor 63,Sector 63,properties for sale in Gurgaon,False,4, Unitown Trehan Luxury Floor 63,Unitown,floor
41000000.0,ready to move,3240,12654,4 BHK Independent Floor in Unitech South City II,Sector 49,Yoga reality,False,4, Unitech South City II,Unitech,floor
36800000.0,ready to move,2375,15494,3 BHK Apartment in Tata Raisina Residency,Sector 59,Keshri Real Tech,False,3, Tata Rais,Tata,apartment
80000000.0,ready to move,6000,13333,6 BHK Apartment in Tata Raisina Residency,Sector 59,Keshri Real Tech,False,6, Tata Rais,Tata,apartment
15000000.0,ready to move,1480,10135,2 BHK Apartment in Microtek Greenburg,Sector 86,Keshri Real Tech,False,2, Microtek Greenburg,Microtek,apartment
20000000.0,ready to move,2230,8968,4 BHK Apartment in DLF New Town Heights,Sector 86,Keshri Real Tech,False,4, DLF New Town Heights,DLF,apartment
75000000.0,ready to move,5000,15000,5 BHK Villa,Kadarpur,Keshri Real Tech,False,5,Outside Socity,Outside,plot
23000000.0,ready to move,1920,11979,3 BHK Apartment in Ireo The Corridors,Sector 67,Sagar,False,3, Ireo The Corridors,Ireo,apartment
32000000.0,ready to move,2300,13913,4 BHK Apartment in Bestech Park View Spa Next,Sector 67,Sagar,False,4, Bestech Park View Spa Next,Bestech,apartment
21000000.0,ready to move,2366,8875,3 BHK Apartment in Godrej 101,Sector 79,ANGEL BRICKS,False,3, Godrej 101,Godrej,apartment
36000000.0,ready to move,2045,17603,3 BHK Apartment in Ireo Skyon,Sector 60,ANGEL BRICKS,False,3, Ireo Skyon,Ireo,apartment
22500000.0,ready to move,1508,14920,3 BHK Apartment in Dhoot Time Residency,Sector 63,ANGEL BRICKS,False,3, Dhoot Time Residency,Dhoot,apartment
40500000.0,under construction,1946,20811,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Sagar,True,3, Krisumi Waterfall Residences,Krisumi,apartment
25000000.0,under construction,1831,13653,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Homes solution,True,3, Shapoorji Pallonji Joyville Phase 1,Shapoorji,apartment
43000000.0,under construction,2100,20476,3 BHK Apartment in M3M Mansion,Sector 113,Homes solution,True,3, M3M Mansion,M3M,apartment
12000000.0,ready to move,1550,7741,2 BHK Apartment in Pareena Coban Residences,Sector 99A,ANGEL BRICKS,False,2, Pareena Coban Residences,Pareena,apartment
16900000.0,ready to move,2150,7860,3 BHK Apartment in Pareena Express Heights,Sector 99A,ANGEL BRICKS,False,3, Pareena Express Heights,Pareena,apartment
65000000.0,ready to move,2905,22375,4 BHK Apartment in Tata Primanti,Sector 72,ANGEL BRICKS,False,4, Tata Primanti,Tata,apartment
32599999.999999996,under construction,1555,21000,3 BHK Apartment in M3M M3M Crown,Sector 111,home,True,3, M3M M3M Crown,M3M,apartment
52699999.99999999,under construction,2510,21000,4 BHK Apartment in M3M M3M Crown,Sector 111,Property In Gurgaon,True,4, M3M M3M Crown,M3M,apartment
286000000.0,under construction,1300,220000,2 BHK Apartment in M3M Capital,Sector 113,properties for sale in Gurgaon,True,2, M3M Capital,M3M,apartment
292600000.0,under construction,1330,220000,2 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,2, M3M Capital,M3M,apartment
453200000.0,under construction,2060,220000,4 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,4, M3M Capital,M3M,apartment
366300000.0,under construction,1665,220000,3 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,3, M3M Capital,M3M,apartment
505500000.0,under construction,2298,220000,4 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,4, M3M Capital,M3M,apartment
462000000.0,under construction,2100,220000,4 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,4, M3M Capital,M3M,apartment
372900000.0,under construction,1695,220000,3 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,3, M3M Capital,M3M,apartment
452100000.0,under construction,2055,220000,4 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,4, M3M Capital,M3M,apartment
288200000.0,under construction,1310,220000,2 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,2, M3M Capital,M3M,apartment
494700000.0,under construction,2249,220000,4 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,4, M3M Capital,M3M,apartment
363000000.0,under construction,1650,220000,3 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,3, M3M Capital,M3M,apartment
374000000.0,under construction,1700,220000,3 BHK Apartment in M3M Capital,Sector 113,Khushi Housing Solutions Pvt Ltd,True,3, M3M Capital,M3M,apartment
30800000.0,under construction,2090,14750,3 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Khushi Housing Solutions Pvt Ltd,True,3, M3M Golf Hills Phase 1,M3M,apartment
20900000.0,under construction,1420,14750,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Khushi Housing Solutions Pvt Ltd,True,2, M3M Golf Hills Phase 1,M3M,apartment
38700000.0,under construction,2630,14750,4 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Khushi Housing Solutions Pvt Ltd,True,4, M3M Golf Hills Phase 1,M3M,apartment
27599999.999999996,ready to move,1370,20200,3 BHK Apartment in Godrej Air,Sector 85,Empire Landbase,False,3, Godrej Air,Godrej,apartment
21000000.0,ready to move,1044,20200,2 BHK Apartment in Godrej Air,Sector 85,Empire Landbase,False,2, Godrej Air,Godrej,apartment
27700000.0,ready to move,1376,20200,3 BHK Apartment in Godrej Air,Sector 85,Empire Landbase,False,3, Godrej Air,Godrej,apartment
26500000.0,ready to move,1313,20200,3 BHK Apartment in Godrej Air,Sector 85,home,False,3, Godrej Air,Godrej,apartment
39400000.0,ready to move,1951,20200,4 BHK Apartment in Godrej Air,Sector 85,Property In Gurgaon,False,4, Godrej Air,Godrej,apartment
39300000.0,ready to move,1950,20200,4 BHK Apartment in Godrej Air,Sector 85,properties for sale in Gurgaon,False,4, Godrej Air,Godrej,apartment
31900000.0,ready to move,1582,20200,3 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,3, Godrej Air,Godrej,apartment
37100000.0,ready to move,1841,20200,4 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,4, Godrej Air,Godrej,apartment
26000000.0,ready to move,1292,20200,3 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,3, Godrej Air,Godrej,apartment
43000000.0,ready to move,2129,20200,3 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,3, Godrej Air,Godrej,apartment
36900000.0,ready to move,1829,20200,3 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,3, Godrej Air,Godrej,apartment
52400000.0,ready to move,2599,20200,4 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,4, Godrej Air,Godrej,apartment
30400000.0,ready to move,1507,20212,3 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,3, Godrej Air,Godrej,apartment
19900000.0,ready to move,990,20200,2 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,2, Godrej Air,Godrej,apartment
28000000.0,ready to move,1390,20200,2 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,2, Godrej Air,Godrej,apartment
25500000.0,ready to move,1263,20200,2 BHK Apartment in Godrej Air,Sector 85,Akhilesh Sharma,False,2, Godrej Air,Godrej,apartment
18400000.0,under construction,1171,15798,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,2, M3M Antalya Hills ,M3M,apartment
17900000.0,under construction,1138,15817,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,2, M3M Antalya Hills ,M3M,apartment
24200000.0,under construction,1528,15838,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,3, M3M Antalya Hills ,M3M,apartment
24900000.000000004,under construction,1642,15225,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,3, M3M Antalya Hills ,M3M,apartment
19000000.0,under construction,1213,15664,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,2, M3M Antalya Hills ,M3M,apartment
23900000.0,under construction,1518,15810,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Akhilesh Sharma,True,3, M3M Antalya Hills ,M3M,apartment
44100000.0,under construction,1464,30127,4 BHK Apartment in Godrej Zenith,Sector 89,Akhilesh Sharma,True,4, Godrej Zenith,Godrej,apartment
19000000.0,ready to move,1890,10052,3 BHK Apartment in Solutrean Caladium,Sector 109,home,False,3, Solutrean Caladium,Solutrean,apartment
28500000.0,ready to move,1855,15363,3 BHK Apartment in Godrej Meridien,Sector 106,Property In Gurgaon,False,3, Godrej Meridien,Godrej,apartment
33000000.0,ready to move,2520,13095,3 BHK Apartment in Tata Gurgaon Gateway,Sector 112,properties for sale in Gurgaon,False,3, Tata Gurgaon Gateway,Tata,apartment
19000000.0,ready to move,1650,11515,3 BHK Apartment in Emaar Gurgaon Greens,Sector 102,Rising Realtors,False,3, Emaar Gurgaon Greens,Emaar,apartment
13700000.000000002,under construction,1443,9494,3 BHK Apartment in Smart Smart World Gems,Sector 89,Khatri properties solution,True,3, Smart Smart World Gems,Smart,apartment
19000000.0,ready to move,1811,10491,3 BHK Apartment in BPTP Terra,Sector 37D,Rising Realtors,False,3, BPTP Terra,BPTP,apartment
26500000.0,ready to move,2095,12649,3 BHK Apartment in ATS Kocoon,Sector 109,Khatri properties solution,False,3, ATS Kocoon,ATS,apartment
11000000.0,ready to move,1366,8052,2 BHK Apartment in M3M Woodshire,Sector 107,Get Home Fix,False,2, M3M Woodshire,M3M,apartment
21000000.0,ready to move,1692,12411,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Get Home Fix,False,3, Shapoorji Pallonji Joyville Phase 1,Shapoorji,apartment
19600000.0,under construction,1690,11597,3 BHK Independent Floor in Whiteland Blissville,Sector 76,Get Home Fix,True,3, Whiteland Blissville,Whiteland,floor
27000000.0,ready to move,3060,8823,4 BHK Apartment in Solutrean Caladium,Sector 109,Get Home Fix,False,4, Solutrean Caladium,Solutrean,apartment
4800000.0,ready to move,750,6400,2 BHK Apartment in Signature Global Solera 2,Sector 107,Get Home Fix,False,2, Signature Global Solera 2,Signature,apartment
29200000.0,ready to move,1828,16001,3 BHK Apartment in M3M Heights,Sector 65,Arihant dream homes,False,3, M3M Heights,M3M,apartment
39000000.0,under construction,2100,18571,3 BHK Apartment,Sector 113,Get Home Fix,False,3,Outside Socity,Outside,plot
39000000.0,under construction,2700,14444,4 BHK Apartment,Sector 89A,Get Home Fix,False,4,Outside Socity,Outside,plot
18000000.0,under construction,1400,12857,2 BHK Apartment in Godrej Air,Sector 85,Arihant dream homes,True,2, Godrej Air,Godrej,apartment
47500000.0,ready to move,4500,10555,4 BHK Independent Floor,Sector 56,True blue Advisers,False,4,Outside Socity,Outside,plot
34000000.0,ready to move,3200,10625,4 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Thirty Three Estates Developers,False,4, Adani M2K Oyster Grande,Adani,apartment
13500000.0,ready to move,1350,10000,3 BHK Apartment in Shree Vardhman Shree Vardhman Victoria,Sector 70,United Prop Solutions,False,3, Shree Vardhman Shree Vardhman Victoria,Shree,apartment
7000000.0,ready to move,1200,5833,3 BHK Apartment in Pivotal Riddhi Siddhi,Sector 99,United Prop Solutions,False,3, Pivotal Riddhi Siddhi,Pivotal,apartment
5200000.0,ready to move,590,8813,2 BHK Apartment in Pivotal Riddhi Siddhi,Sector 99,home,False,2, Pivotal Riddhi Siddhi,Pivotal,apartment
29000000.0,ready to move,2215,13092,3 BHK Apartment in Tata Gurgaon Gateway,Sector 112,Property In Gurgaon,False,3, Tata Gurgaon Gateway,Tata,apartment
20500000.0,ready to move,2000,10250,3 BHK Apartment in SS The Coralwood,Sector 84,properties for sale in Gurgaon,False,3, SS The Coralwood,SS,apartment
20000000.0,ready to move,1650,12121,3 BHK Apartment in Pareena Enorme,Sector 99A,shree associate,False,3, Pareena Enorme,Pareena,apartment
17500000.0,under construction,1250,14000,2 BHK Apartment,Sector 89,Get Home Fix,False,2,Outside Socity,Outside,plot
16200000.000000002,ready to move,1310,12366,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,shree associate,False,2, Godrej Nature Plus,Godrej,apartment
22000000.0,ready to move,1800,12222,3 BHK Independent Floor in 4S 4S,Sector 49,shree associate,False,3, 4S 4S,4S,floor
22000000.0,ready to move,1800,12222,3 BHK Independent Floor in Dhara Malibu Town Floors,Sector 47,Thirty Three Estates Developers,False,3, Dhara Malibu Town Floors,Dhara,floor
14900000.0,ready to move,1822,8177,3 BHK Apartment in Umang Winter Hills,Sector 77,Thirty Three Estates Developers,False,3, Umang W,Umang,apartment
19500000.0,ready to move,1689,11545,3 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Thirty Three Estates Developers,False,3, Adani M2K Oyster Grande,Adani,apartment
30000000.0,ready to move,2450,12244,4 BHK Apartment in Puri Emerald Bay,Sector 104,Thirty Three Estates Developers,False,4, Puri Emerald Bay,Puri,apartment
18000000.0,ready to move,1895,9498,3 BHK Apartment in Microtek Greenburg,Sector 86,Sansiddhi Homes,False,3, Microtek Greenburg,Microtek,apartment
20000000.0,ready to move,2408,8305,3 BHK Apartment in SS The Leaf,Sector 85,Gupta Realtors,False,3, SS The Leaf,SS,apartment
10500000.0,ready to move,1103,9519,2 BHK Independent Floor in Smart Smart World Gems,Sector 89,Gupta Realtors,False,2, Smart Smart World Gems,Smart,floor
38000000.0,ready to move,3044,12483,4 BHK Apartment in BPTP Park Prime,Sector 66,Sagar,False,4, BPTP Park Prime,BPTP,apartment
55500000.0,under construction,2745,20218,4 BHK Apartment,Sector 62,Sagar,False,4,Outside Socity,Outside,plot
66000000.0,under construction,3700,17837,4 BHK Apartment in Anant Raj The Estate Floors,Sector 63,Vandana Homes,True,4, Anant Raj The Estate Floors,Anant,apartment
37000000.0,ready to move,2045,18092,3 BHK Apartment in M3M Merlin,Sector 67,Homes solution,False,3, M3M Merl,M3M,apartment
100000000.0,ready to move,3160,31645,4 BHK Apartment in ABW La Lagune,Sector 54,ANGEL BRICKS,False,4, ABW La Lagune,ABW,apartment
33000000.0,ready to move,2045,16136,3 BHK Apartment in Ireo Skyon,Sector 60,ANGEL BRICKS,False,3, Ireo Skyon,Ireo,apartment
33000000.0,ready to move,2065,15980,3 BHK Apartment in Emaar Palm Drive,Sector 66,home,False,3, Emaar Palm Drive,Emaar,apartment
43000000.0,ready to move,2677,16062,3 BHK Apartment in Ireo Victory Valley,Sector 67,Property In Gurgaon,False,3, Ireo Victory Valley,Ireo,apartment
22500000.0,ready to move,2660,8458,3 BHK Apartment in Bestech Park View Grand Spa,Sector 81,properties for sale in Gurgaon,False,3, Bestech Park View Grand Spa,Bestech,apartment
17000000.0,ready to move,1825,9315,3 BHK Apartment in Godrej Icon,Sector 88A,ANGEL BRICKS,False,3, Godrej Icon,Godrej,apartment
3000000.0,ready to move,450,6666,1 BHK Apartment in GLS Avenue 51,Sector 92,ANGEL BRICKS,False,1, GLS Avenue 51,GLS,apartment
45000000.0,under construction,4500,10000,4 BHK Independent Floor in Uppal Southend,Sector 49,Sam Realtors,True,4, Uppal Southend,Uppal,floor
46100000.0,ready to move,3969,11615,4 BHK Independent Floor in Unitown Trehan Luxury Floor 63,Sector 63,GK Realtors,False,4, Unitown Trehan Luxury Floor 63,Unitown,floor
20700000.0,ready to move,1593,13000,3 BHK Apartment in Unitown Trehan Luxury Floor 63,Sector 63,home,False,3, Unitown Trehan Luxury Floor 63,Unitown,apartment
20700000.0,ready to move,1593,13000,3 BHK Apartment in Unitown Trehan Luxury Floor 63,Sector 63,Property In Gurgaon,False,3, Unitown Trehan Luxury Floor 63,Unitown,apartment
23000000.0,ready to move,2800,8214,4 BHK Independent Floor in Ansal Esencia,Sector 67,properties for sale in Gurgaon,False,4, Ansal Esencia,Ansal,floor
18500000.0,ready to move,2500,7400,3 BHK Independent Floor in Reputed Builder Sushant Lok 3,Sector 57,ETHOS PRO REALTORS,False,3, Reputed Builder Sushant Lok 3,Reputed,floor
36000000.0,under construction,2403,14981,3 BHK Independent Floor in Emaar Marbella,Sector 66,ETHOS PRO REALTORS,True,3, Emaar Marbella,Emaar,floor
21000000.0,ready to move,2800,7500,4 BHK Independent Floor in Ansal Esencia,Sector 67,Urbankasa,False,4, Ansal Esencia,Ansal,floor
25000000.0,ready to move,2800,8928,4 BHK Independent Floor in Ansal Sushant Lok 1,Sector 43,Urbankasa,False,4, Ansal Sushant Lok 1,Ansal,floor
21000000.0,ready to move,2400,8750,3 BHK Independent Floor in Unitech South City II,Sector 49,Nayra Realtors,False,3, Unitech South City II,Unitech,floor
24000000.0,ready to move,3500,6857,4 BHK Independent Floor,Sector 47,Urbankasa,False,4,Outside Socity,Outside,plot
20000000.0,ready to move,1800,11111,3 BHK Independent Floor,Sector 41,Urbankasa,False,3,Outside Socity,Outside,plot
75100000.0,ready to move,3150,23841,4 BHK Apartment in Suncity Platinum Towers,Sector 28,Urbankasa,False,4, Suncity Plat,Suncity,apartment
